DOWLKNUM,UTMX,UTMY,LON,LAT,EWMSTATUS,EWMSTATUS_corrRelFrq,max_depth,size_acres,avg_ph,avg_secchi,avg_conductance,avg_phosphorus,avg_chlorophylla,a440.cdom,mean.gdd_wtr_10c
46010900,363100.1587,4837403.671,-94.69833427,43.67702985,U,0,6.096,951.0200807,8.515652174,1.25688619,414.0545455,0.1165,150.0571429,1.3294534,1936.011621
47002600,397866.2809,4995498.84,-94.29824835,45.10557959,U,0,8.2296,163.7718705,7.941818182,2.343744552,355.0384615,0.082222222,17.2875,2.51468345,1875.59501
47003200,397975.2524,4993364.933,-94.29642887,45.0863913,U,0,8.8392,201.2038934,8.626153846,1.207148342,341.75,0.284941176,51.77692308,0.88509975,1928.860488
47004600,391692.6105,4991589.911,-94.37585655,45.06948349,1,1,5.1816,2438.09043,8.132,1.24409581,328.75,0.02952,13.40263158,0.2790824,1872.198812
47004901,387490.0177,4981829.497,-94.42704249,44.98099313,U,0,6.4,863.9271849,8.575416667,1.499688092,332.3571429,0.060727273,21.99833333,0.5007244,2465.421539
47005000,386200.9021,4990291.544,-94.44530294,45.05693791,1,1,15.24,292.5220964,7.954615385,2.691745653,487.652381,0.037857143,8.022857143,0.5494019,1816.506289
47006400,388068.5447,4985112.44,-94.42043671,45.01062832,1,1,7.62,189.5482273,7.957083333,1.717722105,373.1576923,0.152428571,7.31,0.9205166,1863.85001
47009500,386631.837,5014501.227,-94.44533141,45.27486529,1,1,4.8768,529.0691257,8.48,0.764509613,429.5166667,0.159038462,71.06,1.5737925,1868.990662
47013800,376468.983,4993804.625,-94.56972368,45.08691932,U,0,1.1,153.2284545,9.463333333,0.887272727,308,0.037,7.155,1.51113495,1771.382184
47017700,368685.5883,4996004.87,-94.66916424,45.10531503,U,0,3.048,782.5813901,9.04375,0.481285272,293.7166667,0.182428571,200.3428571,1.6679575,1881.693408
47018300,370021.685,4993414.21,-94.65151577,45.0822511,U,0,3.048,273.9835819,7.9175,0.610526316,393.28,0.19,225.8,2.90240425,1888.314532
48000200,450184.7693,5121183.206,-93.6461671,46.24239952,1,1,12.192,128250.5327,8.151408451,3.446957241,176.9859155,0.028068182,4.242833333,0.48547845,1632.862617
48001200,444369.8722,5106296.166,-93.71983774,46.10797461,0,0,3.6576,583.7556904,8.654615385,1.635155556,170,0.042,22.01,1.8258815,1627.086785
48001400,440235.6818,5110611.134,-93.77387181,46.14645701,0,0,2,409.1381422,7.95,1.558461538,301.0666667,0.0255,3,4.2190361,1539.843699
49001600,427286.0121,5109597.31,-93.94137711,46.13607563,U,0,15.5448,1103.40191,7.625555556,2.627467925,136.4037037,0.0184375,7.188571429,3.23652415,1610.27787
49014000,372932.1521,5074678.899,-94.63555172,45.81396629,U,1,26.5176,235.6393261,8.013690476,4.001053755,332.4105882,0.045882353,2.308333333,1.04846195,1621.103739
51001800,293475.8214,4883690.943,-95.57926687,44.07727971,U,0,2.4384,126.9019196,8.89,0.497476923,582.475,0.059,78.1,2.12248755,1892.447636
51002100,291105.347,4859036.975,-95.59914798,43.85486383,U,0,2.7432,122.7147588,8.399375,0.833167792,774.9244444,0.137421053,35.29522222,2.92112335,1826.463397
51002400,286296.2514,4869764.462,-95.66322224,43.94997014,U,0,1.504715174,326.045198,8.838,0.253444444,662.6,0.19625,185.1,2.45662635,1886.125654
51006300,278703.832,4892734.895,-95.76734352,44.15429852,0,0,2.7432,1209.245167,8.621666667,0.608394955,622.5555556,0.164,67.94333333,2.085905425,1883.640932
51008200,264417.8409,4894357.579,-95.94649172,44.16442371,U,0,3.262371599,405.7391043,8.793333333,0.345657436,713.4545455,0.142,88.6,2.32670625,1842.689997
56038300,288040.9302,5150577.124,-95.76114355,46.47542385,0,0,18.288,7545.693746,8.676,2.851681712,328.6666667,0.024646341,8.85225,0.319278638,1601.173836
58000700,544630.3255,5100010.75,-92.42307818,46.05221508,U,0,3.048,79.32452189,6.015,1.346775385,18.88888889,0.03,17.46666667,6.9473356,1768.783146
58002400,538305.577,5102157.433,-92.50466006,46.07191847,U,0,14.0208,70.59723198,6.244857143,4.621665806,28.02857143,0.017428571,4.71875,3.40752455,1686.610817
58002900,543222.6926,5102524.139,-92.44104506,46.07492552,U,0,3,79.77168676,7.00375,0.84672,84.25,0.064,24.35,7.86561985,1952.310145
58004800,531169.5162,5137166.212,-92.59462291,46.38735161,U,0,5.1816,458.7392462,7.055714286,1.399800449,72,0.0354,22,2.43961805,1601.641051
58005800,516257.8345,5129483.222,-92.78882226,46.31872983,U,0,5.1816,60.95154537,6.69,1.180887273,69.3,0.03075,27.85,10.33671715,1727.201265
58006200,519178.3673,5139222.266,-92.75048825,46.40630182,U,0,12.192,526.7003419,7.400606061,2.102634246,92.22352941,0.181357143,14.26727273,1.82356265,1620.160745
58006700,518683.0705,5136156.703,-92.75705448,46.37872672,1,1,12.192,1705.914008,7.726744186,4.411078259,73.12954545,0.019769231,3.932,0.9639566,1527.601154
58008100,517185.959,5140120.847,-92.77637634,46.41444233,1,1,12.192,527.2355865,7.310789474,3.193642554,87.76,0.0775,6.198,2.06352575,1555.902248
58011900,504340.4653,5077660.977,-92.94409341,45.85250013,1,1,9.4488,925.2973442,8.191607717,1.119950374,215.5376623,0.179513514,18.18378378,8.2876216,1736.164077
58013000,499035.5942,5114971.194,-93.01249729,46.18831673,U,0,4.572,232.9596692,6.82,1.467319355,106.64,0.03,7.78,7.2610491,1721.985398
58013800,496338.0632,5117197.223,-93.04747059,46.20834188,U,0,6.4008,398.9487622,7.635,1.813226543,140.8222222,0.033142857,18.20692308,3.156628,1724.295039
60003200,299423.8349,5276728.811,-95.66903288,47.61289903,U,0,3.6576,525.1344008,8.412,1.262941176,356.5,0.0538,52.9,0.90443,1522.754814
61000600,326348.9978,5037747.006,-95.22157518,45.47164521,U,0,3.048,1399.251368,9.136666667,1.809441975,250.6666667,0.091944444,69.34066667,0.712126125,1660.149726
61004100,316412.2831,5035955.235,-95.34792497,45.45298838,1,1,14.6304,417.1432264,8.91,2.869531341,360,0.023952381,7.330645161,0.44704655,1684.356172
61004300,317757.5669,5034810.398,-95.33031011,45.44304424,U,0,3.048,323.8344487,9.135,1.024453333,440.6,0.065428571,34.63333333,0.372347,1823.834601
61007200,315160.4219,5038506.573,-95.36488122,45.47560376,1,1,8.2296,335.9633853,8.32,1.50344411,427.725,0.069365854,48.508,1.35957445,1797.342167
61018000,293305.369,5043718.178,-95.64641141,45.51633555,1,1,0.9144,2316.328154,8.8,0.581468485,500,0.1167,56.31928571,0.81919095,1795.410621
62000200,498754.0283,4995658.276,-93.01584031,45.11439312,1,1,10.9728,1049.089611,8.033935484,1.620207402,373.4576877,0.08866125,32.38242387,0.92566375,1935.419866
62000600,495486.0615,4985661.028,-93.05729668,45.02438645,1,1,3.3528,84.11245837,7.907666667,1.374132653,526.8098684,0.090892308,38.74964674,2.55973735,1972.316216
62000700,494430.8053,4985183.351,-93.07068604,45.02007895,1,1,12.4968,235.0115907,7.719495614,2.126621639,758.0585987,0.193086498,15.02227122,1.41369275,1879.372377
62001200,495060.6552,4982295.043,-93.06266343,44.99408333,1,1,4.8768,21.42637671,7.662552083,2.384916201,677.8173516,0.123875,13.87529412,2.2741898,1955.260007
62001600,499630.106,4979969.67,-93.00469099,44.97316752,1,1,3.6576,85.76254339,8.10379845,1.92020973,551,0.101895833,24.29235229,1.7091856,2003.032185
62002400,496749.9185,4992090.752,-93.04129583,45.08227272,1,1,1.8,112.5713741,8.9025,2.342758621,421.1666667,0.031134043,7.04225,3.0303439,1775.498531
62003400,498599.2902,4990702.299,-93.01779367,45.06978021,U,0,1.829,114.6184086,8.32952381,0.471621622,364.4761905,0.24539375,82.17478261,2.14447515,2047.548809
62004600,492242.8232,4993756.966,-93.09858912,45.09723653,1,1,17.3736,607.2323253,8.484347826,2.790909091,391.48,0.21725,25.85,3.3853679,1871.367132
62004700,488133.1684,4972324.317,-93.15031492,44.90424505,U,1,4.8768,69.29929865,7.24258427,2.176793871,705.7538462,0.350484043,22.41876325,4.28466665,1734.560535
62005500,488925.9806,4980691.442,-93.14045608,44.97957862,U,0,4.572,71.29771889,8.051130435,1.341638058,487.9553571,0.284090116,40.13457772,4.1645284,1983.807464
62005600,490348.6549,4986864.481,-93.12253021,45.03516843,1,1,10.9728,374.9639172,7.589969325,2.015166045,358.4431138,0.063934962,18.90295455,2.25880405,1860.95946
62005700,487930.1432,4986932.059,-93.15323634,45.03573969,1,1,13.1064,116.1731327,7.714140845,2.258035189,412.3809524,0.122096685,12.76790471,1.118212,1827.115169
62006100,489174.3725,4993988.452,-93.13759222,45.09927999,1,1,8.2296,450.0169915,8.202301587,2.541080272,336.1268657,0.022291391,5.400125,0.6121122,1842.160586
62007800,486581.735,4987764.975,-93.17037762,45.0432132,1,1,12.8016,211.9098601,7.799913545,2.366608125,726.5853261,0.146325967,14.6135856,0.88351375,1910.225355
62008300,482385.7753,4987894.364,-93.22365975,45.04428602,U,1,14.0208,70.84322849,7.456775068,1.229175515,609.3641161,0.213072581,42.30558442,0.82826655,1959.568927
65001300,373598.5006,4970558.902,-94.60035368,44.87723731,U,0,1,754.8799246,8.775,0.298733333,509.8,0.1835,151.5,2.00797885,1955.61078
66001500,470440.0236,4911175.468,-93.37090492,44.3532484,U,0,18,64.48834718,7.318333333,2.146422414,236.2,0.144,8.71,3.78929665,1868.951191
66001800,472459.7578,4908332.502,-93.3454124,44.32773321,U,0,11.2776,632.2907826,8.8805,1.265155187,328.7222222,0.397666667,87.73076923,0.82078945,1876.90863
66002700,472757.3213,4918054.919,-93.34218967,44.41527303,1,1,3.9624,837.5810807,8.9925,0.865005755,357.5,0.488,86.56666667,1.38731115,1794.712416
66003900,468431.2484,4913346.36,-93.39624123,44.37270771,1,1,14.9352,687.6812944,8.5925,1.207806486,294.4285714,0.2875,47.7625,1.126947,1903.963932
66004400,459775.2682,4898291.313,-93.50372432,44.23674341,U,0,3.048,372.206608,9.053333333,1.114408941,409.5,0.5624,61.74444444,2.3298115,1956.660444
66004700,464438.385,4908886.66,-93.44605236,44.33237362,1,1,7.9248,176.3620412,9.38,1.121986,282,0.109666667,59,1.2138004,1914.908216
66005200,465804.6552,4904676.735,-93.42863963,44.2945383,1,1,12.4968,902.4409827,8.65,1.088043192,258.3333333,0.112058824,62.2,1.4400725,1860.846204
66005500,464843.6461,4913075.283,-93.44125213,44.37010222,1,1,9.144,940.4902338,8.915454545,1.409765113,339.4615385,0.344285714,19.91,2.2471821,1868.471865
66006200,460101.5291,4922468.8,-93.5014911,44.45442205,U,0,2,303.2361358,8.316666667,0.611194286,411,0.33875,76.205,1.07220695,1981.218874
69000400,590212.2492,5302852.881,-91.79360433,47.87267245,U,0,12.8016,3237.469031,7.01487013,1.580201209,58.80825688,0.02425,5.522727273,6.9299941,1397.053253
69004400,585278.6068,5257057.132,-91.86850742,47.46137082,U,0,1.524,450.6676677,7.628333333,0.732,54.28,0.029,6.01,9.44011675,1336.578064
69005400,584051.296,5293984.102,-91.8776987,47.79372745,U,0,1,124.5625986,6.716666667,0.901107692,49.33333333,0.047,16.66666667,5.7486995,1354.255971
69014300,579822.5965,5236829.54,-91.94452304,47.28008184,U,0,3.7,455.6329805,6.725,0.871446154,69,0.0205,5.805,7.9617828,1442.77011
69025400,568794.6222,5292460.098,-92.08162612,47.78182787,U,0,13.716,661.9864661,7.014262295,3.419501081,52.04390244,0.064294118,5.396,1.791994375,1328.992071
69037100,562252.7743,5193688.56,-92.18277595,46.89381635,U,0,2.1336,2372.45696,7.617777778,1.2007075,119.2090909,0.122714286,11.8,4.81027765,1499.914745
69045600,552715.1983,5331989.964,-92.29141218,48.13897753,U,0,4.572,612.4334213,7.046666667,1.621784615,30.58333333,0.009,5.41,6.39541635,1429.447989
69048900,552569.0639,5194141.779,-92.30983635,46.89873141,U,0,6.096,538.5763057,7.8016,2.223415039,120.5592593,0.018666667,5.873333333,2.3413667,1482.536645
69061500,539224.0323,5336048.9,-92.47237426,48.1764689,U,0,3.3528,1141.618522,6.916,1.05470032,43.79090909,0.043333333,17.802,7.4789088,1494.313014
69073600,527399.5812,5277318.656,-92.63516111,47.64868468,U,0,4.572,778.7844941,7.75047619,2.650512575,95.17894737,0.051571429,6.835,1.25217605,1340.02243
69074100,525223.2732,5314557.952,-92.66197147,47.98382706,U,0,3.048,275.8385844,6.615,1.03255,39.75,0.033,6,6.08353495,1436.250992
69074200,525535.0028,5321038.101,-92.65740795,48.04211663,U,0,3.9624,389.2955275,7.018,1.768641644,34.14,0.0235,10.84666667,5.83222805,1405.481251
69081000,518967.3812,5337829.601,-92.74477467,48.19341724,U,0,9.055068809,728.059456,7.222826087,2.833228872,91.28837209,0.026777778,13.544,1.2004065,1370.686158
69084100,507013.0184,5323188.277,-92.90587332,48.06193421,U,0,10.668,11546.34873,7.874054054,2.625789606,113.9435897,0.037923077,9.7,1.419502825,1352.780169
69084800,507254.1685,5181978.873,-92.90495196,46.79131824,U,0,13.54686374,794.3346195,7.439230769,1.50306063,123.6875,0.029,15.76,10.7814577,1567.541658
69092500,502128.6589,5275146.122,-92.97166614,47.62971333,U,0,3.6576,133.2971902,7.54,1.524,225,0.037666667,10.7875,7.15305165,1404.840413
70002200,469003.5153,4948892.56,-93.39119485,44.69273556,U,1,2.4384,144.7462396,8.053129252,1.399794043,323.2496732,0.164842105,65.3727027,3.4619577,1939.811931
70002900,465648.1492,4941618.001,-93.43305276,44.62709558,U,0,2.1336,135.2897509,8.44,0.681,371.75,0.3235,230,1.82949275,2043.597933
70005000,467196.8223,4942383.644,-93.41357905,44.63406046,1,1,3.9624,186.6100652,8.821333333,1.247815916,177.9310345,0.106588235,44.26103871,0.03148485,2017.408983
70005200,462264.6288,4942151.172,-93.47574454,44.6317256,U,0,2.7432,195.8809774,9.365,0.843,365,0.522,152,4.07427355,2012.705068
70006900,463511.23,4944353.954,-93.46018539,44.65161987,U,0,8.2296,175.9162838,7.957138047,1.530913924,422.6891975,0.184018519,20.26489796,1.64877165,1980.908414
70007200,464590.3616,4951202.657,-93.44705002,44.71332699,1,1,12.192,386.2571107,7.706086957,1.325889039,500.6220207,0.248507627,58.22125,0.786467284,1898.063772
70007600,465950.0664,4955479.221,-93.4301694,44.75189093,1,1,2.958,48.97445523,8.070606061,0.704748603,381.4115385,0.174081633,99.6630303,2.96486805,2131.727981
70009100,458446.6306,4937560.236,-93.52350622,44.59018658,U,0,3.048,793.4369474,8.313513514,1.196427826,376.8314286,0.22522619,62.72123333,0.57709295,1947.624098
70009800,455285.7389,4939342.274,-93.56348159,44.60603925,U,0,1.524,288.9507642,8.986153846,0.702,337.1285714,0.090076923,25.0512,1.4581755,2009.518334
71001600,454934.5412,5033813.618,-93.57637997,45.45639434,U,0,3.048,493.0029348,8.514,0.698816988,200.3428571,0.172142857,99.682,1.486639,1934.933099
71005500,451028.3816,5037227.586,-93.6266767,45.48685924,1,1,4.572,361.9088126,8.344137931,0.771435176,259.4405405,0.095444444,40.75,0.61666935,1897.083137
71008100,440642.8916,5021749.972,-93.75770089,45.34674693,1,1,9.7536,169.5045795,8.702,3.109710029,330.7692308,0.020833333,6.77047619,0.9206633,1742.886478
71008200,440918.5712,5020853.573,-93.75407499,45.33870209,1,1,13.4112,253.664896,8.341666667,3.640015453,365.1333333,0.0372,6.192105263,0.8295929,1742.886478
71014500,427975.6715,5039498.233,-93.92197723,45.50529582,U,0,7.6,154.484345,8.560714286,0.857002099,309.7,0.092790698,25.38,1.4753332,1848.827112
71014700,427063.9777,5037878.424,-93.93340528,45.49062285,1,1,7.6,160.9134995,8.765384615,0.797677122,305.7142857,0.123939394,60.85818182,0.5688105,1783.900884
72004200,404121.4397,4935805.295,-94.20748146,44.56920407,U,0,1.463,882.1935625,9.111666667,0.476704545,464.0333333,0.312571429,90.64,3.585713,1956.154152
73003700,397751.0421,5028102.949,-94.30642358,45.3989737,U,0,5.4864,753.0965603,8.505517241,1.78763426,366.7705882,0.031809524,23.415,0.96116315,1816.720471
73005500,395420.6511,5032339.061,-94.33709021,45.43674928,0,0,10.0584,650.5371782,8.511176471,2.737209937,336.3176471,0.0344,13.27333333,1.2892943,1818.159469
73011800,384321.7904,5056749.218,-94.48472037,45.6546441,U,0,12.192,291.0633523,7.971923077,3.768293816,399.6461538,0.08544375,8.465555556,1.6217528,1633.270303
73015100,379861.9824,5021715.424,-94.53335975,45.33865555,U,0,6.096,160.6439408,8.3332,1.437725333,561.5384615,0.239888889,84.71666667,3.7840353,1810.218783
73018300,374294.2786,5066770.606,-94.61596905,45.74306413,1,1,31.6992,125.5641405,7.93870229,2.577018367,464.4553719,0.038125,15.84714286,1.5059849,1720.552081
73019900,371265.9455,5051139.097,-94.65074174,45.60186853,U,0,2.7432,209.2919129,9.373478261,0.72703413,347.768,0.114322222,43.6925,0.65664415,1806.92962
73020002,366081.3706,5021658.678,-94.70915611,45.33564878,U,0,39.9288,2968.287656,7.991904762,2.430925958,402.2568421,0.094987013,18.55866667,0.3832961,1742.084769
73020800,365617.5324,5056363.265,-94.72457933,45.64780027,U,0,3.039,250.2039923,9.602105263,0.366363636,430.125,0.340833333,138.226,1.0497845,1804.78663
73023300,367371.0706,5060719.997,-94.70327436,45.68733475,U,0,13.1064,203.8588389,8.126785714,2.452412868,475.3029851,0.2753,15.10666667,0.40095245,1723.426994
73023700,358075.5021,5036781.418,-94.81563647,45.47013032,U,0,1.43,208.4006832,8.7425,0.802105263,508.6666667,0.843,52.41666667,5.32065625,1715.290348
73024100,358911.5067,5054941.152,-94.81018573,45.63367505,U,0,4.8768,95.08902351,8.428095238,1.385964444,394,0.208125,39.06666667,2.4523246,1746.057756
73025500,352524.5737,5068186.059,-94.89611036,45.75149744,U,0,1.6,204.4508411,9.25875,1.452608696,256.9090909,0.033875,6.95,3.10148385,1586.087479
74000100,495161.3889,4881325.707,-93.06043774,44.08509235,U,0,1.782173545,527.8775899,8.691428571,0.290909091,191.6666667,0.2818,140.8,0.5856467,1829.996313
74002300,471951.8764,4859878.704,-93.34920419,43.8914761,U,0,7.9248,97.95302514,8.163076923,1.5297968,309.1904762,0.048625,12.89,0.2007945,1879.029115
76003300,321388.7163,5021417.658,-95.27906889,45.32352518,U,0,4.572,207.9926712,8.571428571,1.561457231,315.0941176,0.101,51.55,1.04753735,1739.825958
76005700,311548.879,5019145.604,-95.40365205,45.300518,U,0,1,218.0682259,9.69,0.769285714,368.25,0.0692,38.6,2.5682495,1777.818285
76008600,298915.6092,5029546.378,-95.56885873,45.39054191,U,0,1.2192,608.9937593,8.864,0.193,445.54,0.069666667,55.06666667,1.06312235,1871.567733
76016900,258159.5169,5032939.511,-96.09048564,45.40815196,U,0,1,403.7949436,9.23,0.5302,650,0.606666667,73.66666667,1.84427395,1845.715777
77000700,369664.2247,5077002.678,-94.67822504,45.83426304,0,0,17.0688,270.336134,8.2425,5.13521703,237.6068966,0.1466,4.84,0.85603585,1631.361617
77000900,363651.1458,5076821.345,-94.7555632,45.83146852,U,0,1.524,253.4094467,8.66,0.805555556,491.5833333,0.100857143,57.28571429,2.3451587,1677.148406
77001900,370335.5102,5070130.664,-94.66773886,45.77256328,1,1,17.3736,129.1023671,8.291153846,2.21276,365.6153846,0.1005,11.828,2.6846389,1710.333242
77002300,364105.101,5082770.501,-94.75140105,45.88507892,U,0,13.716,946.5641383,8.241875,2.514114132,366.9666667,0.056133333,31.146875,0.9854737,1591.096115
77004600,364295.4341,5104601.914,-94.75514644,46.08151529,U,0,7.62,171.0152339,9.084166667,2.713816762,94.76923077,0.036333333,14.9,3.0895164,1615.38426
77006100,365446.4368,5111077.219,-94.74210171,46.13999476,U,0,2,562.0871134,8.48,1.38,185,0.0625,9.025,2.5316587,1564.696753
77021500,335804.7553,5085466.099,-95.11682474,45.90315385,0,0,20.1168,6389.37365,8.237735849,2.467977136,414.0255172,0.108939394,27.47288136,0.71080455,1599.332983
80003000,344445.0274,5184769.275,-95.03845584,46.7983129,0,0,7,251.9141598,8.042,1.979015658,315.5,0.04595,15.2004,1.3169715,1486.695985
80003400,340885.3217,5183617.465,-95.08467229,46.78711444,0,0,4.572,532.5431202,8.3275,1.036931741,312.25,0.099045455,60.61176471,1.21995585,1623.30655
81000300,466518.6766,4861188.131,-93.41692913,43.90303872,U,0,8.8392,91.20441055,7.965172414,1.640026437,349.0435484,0.135625,13.76833333,0.40591325,1915.600631
81005500,450897.104,4892756.681,-93.61437937,44.18637269,1,1,17.3736,194.5412123,7.846666667,1.90334624,374.0461538,0.063571429,23.31666667,0.8184882,1915.480484
82000100,517759.3326,4975105.897,-92.77494864,44.92916217,1,1,22.1,4282.770538,7.567843137,1.472353788,205.9486842,0.049128492,16.36508671,6.421659867,1929.210881
82005400,510979.9687,5014818.419,-92.85998713,45.28678053,1,1,8.8392,221.4540296,8.11962963,1.449103059,288.7037037,0.046263158,24.102485,1.721926,1899.083603
82011800,503151.7742,4986796.474,-92.95998653,45.03461496,1,1,10.0584,63.15438546,8.636666667,2.342948718,516.3333333,0.024527778,10.44554815,1.7903755,1893.642341
82014000,502452.0114,5002855.874,-92.96879172,45.17918054,U,0,1.5,357.9506542,9.133333333,1.754,77,0.031736842,4.822222222,1.7372345,1741.330092
82015300,504536.1865,4997779.697,-92.94231126,45.13347611,1,1,4.572,133.1387133,7.8,2.94459364,146.25,0.033745098,6.177417143,1.22693155,1743.165076
82015900,504004.2571,5013346.026,-92.94895088,45.27360122,1,1,10.9728,2270.935001,8.22057971,1.759383026,306.7697842,0.042810651,15.40569744,2.311751225,1833.025801
82016300,499873.7606,5011883.272,-93.00160902,45.26044563,1,1,8.2296,428.9533614,8.095974843,1.670827015,545.5470588,0.100156863,7.192,0.27341455,1882.657861
82016800,498433.5726,5012328.165,-93.01996672,45.2644486,1,1,1.2192,178.9440742,9.146666667,0.794166667,526,0.29264,2.69,2.74395955,1845.431996
83004300,367799.0462,4870370.473,-94.6482113,43.97458451,U,0,4.2672,202.7581603,8.784666667,1.407772049,517.1138889,0.0511,24.69,1.379343,1964.667746
86001100,441248.7811,4999981.788,-93.74739321,45.1508677,1,1,12.192,252.5172337,9.08,5.300371429,230,0.016153846,3.935882353,0.83046705,1770.044856
86003200,438242.2662,4981056.407,-93.78330656,44.98026407,U,0,2.3,139.8961157,7.774,0.681818182,448,0.3879,78.36666667,2.48512705,1944.770147
86005100,432228.4967,5007507.297,-93.86315402,45.21779337,1,1,6.096,174.5653331,7.935,2.091133333,401.85,0.08,80.55,1.0120869,1854.567241
86006300,437826.6272,5001839.143,-93.79115482,45.16729224,U,0,2.7432,162.0561824,8.547777778,0.921875,225.6444444,0.151,102.8,1.0482726,1843.958782
86008600,430378.3985,4987987.722,-93.88399628,45.0419241,U,0,3.048,434.6534062,8.235,0.446117647,442.5,0.12325,164.9133333,3.64827505,1856.835539
86009000,429774.1546,5001449.496,-93.89355574,45.16302946,1,1,10.3632,1551.902439,8.450740741,1.005963889,390.5645161,0.100615385,83.2,0.24534885,1835.791032
86010600,421553.9449,4991319.828,-93.99654655,45.07099247,1,1,3.048,338.0080119,8.768888889,1.033155963,464.4,0.407272727,87.71818182,1.6991959,1809.522193
86010700,428253.6801,4999328.292,-93.91259509,45.14378448,1,1,7.6,171.0559559,7.997777778,1.678093333,470.6222222,0.212,69.66666667,0.98631625,1734.848037
86011400,423537.2926,4991665.498,-93.97140729,45.07432074,1,1,21.336,493.9943678,8.231578947,2.29630339,383.1176471,0.0875,17.2295,1.0480502,1781.935518
86012000,421757.783,5006583.341,-93.99634741,45.20839193,1,1,24.384,316.5155857,7.819473684,1.74554,461.0571429,0.113529412,27.52307692,2.00852235,1748.883936
86018400,417040.1266,4989350.763,-94.05355322,45.05275558,1,1,6.096,162.2990652,8.83,0.824904706,541.3789474,0.2105,57.6375,0.68813455,1904.85326
86018800,418843.3074,4985726.651,-94.03007195,45.02034602,1,1,3.9624,188.5730669,8.454,1.250472727,390.34,0.16075,68.3,2.0127993,1864.13491
86019900,415820.5497,4991539.516,-94.06940585,45.072311,1,1,10.668,745.0012495,8.417,1.615491654,343.2,0.0972,42.75,0.6795688,1851.232227
86020800,415596.1099,5009133.617,-94.07523023,45.23063301,U,0,3.048,292.8713355,8.35,1.095,364.5,0.3963,107.4,1.9914966,1826.097511
86021700,412825.3431,5004158.195,-94.1096497,45.18551695,1,1,10.0584,361.6697853,8.297777778,1.935138137,336.8888889,0.05635,34.14210526,1.9671305,1839.281789
86022300,419446.5461,5017682.85,-94.02757477,45.30802778,1,1,9.144,139.2849893,8.396842105,1.631305691,365.4272727,0.144692308,32.74363636,1.3343616,1867.759214
86022700,416475.8313,5013416.87,-94.0647454,45.26928713,1,1,30.48,790.3073729,8.603333333,2.371124731,465.7916667,0.049285714,13.814,1.42553435,1797.452291
86022900,419483.8395,5013854.564,-94.02647737,45.27357741,1,1,9.1,279.7454071,7.426666667,1.268472394,275.5,0.301681818,70.855,1.7931652,1869.224743
86023000,419456.5978,5012804.493,-94.02665421,45.26412359,1,1,9.1,151.3538599,8.285,1.542212912,263.3333333,0.13392,50.42631579,0.45119465,1869.224743
86023300,418531.5413,5018734.562,-94.03941808,45.31738753,1,1,20.4216,1014.20948,8.19875,3.137513311,314.6666667,0.0277,5.81,1.001105,1737.324427
86025000,411303.6736,4992031.741,-94.12686395,45.07618938,U,0,1.5,243.5191774,8.883333333,0.3,254.2,0.1418,184.925,2.8554189,1940.459223
86027100,403149.945,5008791.761,-94.23368218,45.22595393,U,0,12.192,87.07131718,7.81,4.09202,416.0769231,0.087428571,2.525555556,2.2136027,1678.16552
86028100,406219.0131,5018936.764,-94.19651403,45.31766978,1,1,13.4112,137.1525953,8.93375,1.71440995,466.6666667,0.42988,39.03888889,2.2034476,1833.864423
86028200,401877.7758,5017725.164,-94.25164908,45.30617265,U,0,13.1,192.6990264,7.6878125,1.406699187,638.8842105,0.403952381,49.75294118,2.4484132,1882.816685
87001600,303108.0041,4939148.777,-95.48002721,44.57875309,U,0,1.524,381.5394581,8.705,0.359833333,917.3333333,0.418166667,166.25,1.45801055,2041.666074